title,publisher,categories,review_score,review_summary
Photography,Watson-Guptill Publications,photography,0.5,Overpriced
Photography,Watson-Guptill Publications,photography,1.0,Cornerstone of a serious amateur photographer's collection
Photography,Watson-Guptill Publications,photography,1.0,Everything you need to know
Photography,Watson-Guptill Publications,photography,1.0,A Basic link to all aspects of photography
Photography,Watson-Guptill Publications,photography,1.0,This book is my choice of the best text book available.
Photography,Watson-Guptill Publications,photography,1.0,The best I've seen
Photography,Watson-Guptill Publications,photography,1.0,The gold standard in educational tools for a photographer!
Photography,Watson-Guptill Publications,photography,1.0,Wonderful textbook
A Camera in the Dales (Writers Club Press),iUniverse,photography,1.0,An evocative guide to the past!
Introducing Japan.,Kodansha International,photography,1.0,Beautiful Book with good information and Wonderful pictures!
The Complete Book of Photographic Lenses,Amphoto Books,photography,0.75,VERY THOROUGH...
Betty and Rita Go to Paris,Chronicle Books,photography,1.0,"Lovely doggy fun, beautifully photographed &amp; smashing text!"
Betty and Rita Go to Paris,Chronicle Books,photography,1.0,I hope this is the beginning of a series!
Betty and Rita Go to Paris,Chronicle Books,photography,1.0,Perfectly charming.
Betty and Rita Go to Paris,Chronicle Books,photography,1.0,A highly recommened book
Betty and Rita Go to Paris,Chronicle Books,photography,1.0,LOVE THIS BOOK!
Betty and Rita Go to Paris,Chronicle Books,photography,1.0,C'est Magnifique!
Betty and Rita Go to Paris,Chronicle Books,photography,1.0,How to see paris - ground level
Fashion Photography Now,Rizzoli Publications,photography,0.75,gorgeous collection for the fashion avant garde
Fashion Photography Now,Rizzoli Publications,photography,0.75,"Photos where the clothes don't dominate the image, but they are never overshadowed either"
Tom Blake: Surfing 1922-1932,Tom Adler Books,photography,1.0,Photos from Paradise...
Tom Blake: Surfing 1922-1932,Tom Adler Books,photography,1.0,Tom Blake: THE Man for Many Reasons
Tom Blake: Surfing 1922-1932,Tom Adler Books,photography,1.0,Tom Blake : Surfing 1922-1932
Tom Blake: Surfing 1922-1932,Tom Adler Books,photography,0.75,Archive photos of a surfing legend
Tom Blake: Surfing 1922-1932,Tom Adler Books,photography,0.5,NOT MUCH FOR THE BUCKS
Amazon: From the Floodplains to the Clouds,Monacelli Press,photography,1.0,Amazing journey up the Amazon
Amazon: From the Floodplains to the Clouds,Monacelli Press,photography,1.0,A sensitive photographer with a great eye
Amazon: From the Floodplains to the Clouds,Monacelli Press,photography,1.0,Beautiful Book
Amazon: From the Floodplains to the Clouds,Monacelli Press,photography,1.0,A riveting collection of images.
Amazon: From the Floodplains to the Clouds,Monacelli Press,photography,1.0,a sense of place
Amazon: From the Floodplains to the Clouds,Monacelli Press,photography,0.75,Amazon Images
Amazon: From the Floodplains to the Clouds,Monacelli Press,photography,0.75,GOOD NOT GREAT
Amazon: From the Floodplains to the Clouds,Monacelli Press,photography,1.0,contemporary classic of color street work
Amazon: From the Floodplains to the Clouds,Monacelli Press,photography,0.0,"More River, Less People"
Amazon: From the Floodplains to the Clouds,Monacelli Press,photography,0.0,BUYER BEWARE!
Surf Life 32 To 02,Tom Adler Books,photography,0.75,Coastal hot pot.
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.25,Boring
Natacha Merritt Digital Diaries,Taschen America Llc,photography,1.0,Erotic and Beautiful - but not pornographic
Natacha Merritt Digital Diaries,Taschen America Llc,photography,1.0,Raw reality
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.25,"Initially interesting, but ultimately cheap digital porn."
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.25,who wants to be a voyeur?
Natacha Merritt Digital Diaries,Taschen America Llc,photography,1.0,Courageous &amp; Beautiful
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.25,I'm in agreement with the reviewer from Texas
Natacha Merritt Digital Diaries,Taschen America Llc,photography,1.0,Brilliant Modern-Day Photography!
Natacha Merritt Digital Diaries,Taschen America Llc,photography,1.0,"Erotic, beautiful, and well put-together."
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.0,Lame and Pretentious
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.75,It is porn. And it is art.
Natacha Merritt Digital Diaries,Taschen America Llc,photography,1.0,A Whole Different Thing
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.25,"I guess I just don't ""get it"""
Natacha Merritt Digital Diaries,Taschen America Llc,photography,1.0,Not just like Penthouse
Natacha Merritt Digital Diaries,Taschen America Llc,photography,1.0,a slash into the culture
Natacha Merritt Digital Diaries,Taschen America Llc,photography,1.0,Digital Diaries by Natacha Merrit
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.25,Oddly Interesting
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.5,The Neuromancer of Photography
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.5,art?
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.75,Dunkin' Digits
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.25,Nothing special
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.0,One Born Every Minute
Natacha Merritt Digital Diaries,Taschen America Llc,photography,1.0,rifling thru the pages is like piercing thru her lcd screen
Natacha Merritt Digital Diaries,Taschen America Llc,photography,1.0,"Loving, Gentle, Meek and Mild"
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.0,Skip it. It's ugly and raunchy.
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.25,lame
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.0,Yuck!
Natacha Merritt Digital Diaries,Taschen America Llc,photography,1.0,tired of
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.25,An attention starved girl who doesn't deserve attention
Natacha Merritt Digital Diaries,Taschen America Llc,photography,1.0,Oh My God......
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.0,One Born Every Minute
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.0,Loophole-traffic
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.25,Porn disguised as Art
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.0,Young Wannabe Assimilates Male Gaze.
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.25,Empty
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.75,"Not bad, but not great either"
Natacha Merritt Digital Diaries,Taschen America Llc,photography,1.0,An artwork of a new generation
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.0,"Highly explicit, yet unexciting, and poor photography"
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.25,"Are You Through, Yet?"
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.5,Not as cool as the shiny metal cover
Natacha Merritt Digital Diaries,Taschen America Llc,photography,1.0,"Surprisingly touching at points, with artistic intent."
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.75,A raw and honest look into a young woman's sexuality
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.75,Don't over-analyse
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.25,A strangely sterile document of abstract narcissism
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.75,Peeling back layers of self
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.75,A bracing shot of personal expression
Natacha Merritt Digital Diaries,Taschen America Llc,photography,1.0,Digital Exhibitionism
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.75,Porn/art? What's the problem? It was all once PORN!!
Natacha Merritt Digital Diaries,Taschen America Llc,photography,1.0,Extremely Sexy
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.75,An Intoxicating Body of Work!
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.75,"Beautiful, and some way artistic !!"
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.75,stellar stuff
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.75,Borderline fabulous
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.75,This is not intended as art.
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.0,DON'T WASTE YOUR MONEY
Natacha Merritt Digital Diaries,Taschen America Llc,photography,1.0,The First Of Its Kind Ever
Natacha Merritt Digital Diaries,Taschen America Llc,photography,1.0,Natacha Merritt is a Digital Goddess!
Natacha Merritt Digital Diaries,Taschen America Llc,photography,0.25,A DULL MORASS OF SELF-INDULGENCE AND SEXUAL NARCISSISM
Cherry Blossoms,National Geographic Books,photography,0.25,Unimpressive.
Cherry Blossoms,National Geographic Books,photography,1.0,absolutely gorgeous
Cherry Blossoms,National Geographic Books,photography,1.0,Gotta love Cherry Blossoms
Cherry Blossoms,National Geographic Books,photography,1.0,My Daughter loved this book
Cherry Blossoms,National Geographic Books,photography,1.0,An enchanting celebration of ephemeral spring
Diving the World: (Underwater) Photography by Norbert Wu,Univ of California Press,photography,1.0,Beautiful
Diving the World: (Underwater) Photography by Norbert Wu,Univ of California Press,photography,1.0,I love this book
French Postcards,Universe Pub,photography,1.0,Superb read
French Postcards,Universe Pub,photography,1.0,Amazing!
French Postcards,Universe Pub,photography,0.5,Not What I Expected
French Postcards,Universe Pub,photography,1.0,An unusual and entertaining novel
French Postcards,Universe Pub,photography,1.0,Perfect Summer read
French Postcards,Universe Pub,photography,1.0,Great Book
French Postcards,Universe Pub,photography,1.0,From the Publisher
Maple Leaf Legends: 75 Years of Toronto's Hockey Heroes,Raincoast Book Dist Limited,photography,1.0,Best Book on Maple Leafs' history!
Gilles (Folio) (French Edition),Scalo Publishers,photography,1.0,"Penetrating examination of chaos, belligerence and decadent morals in interwar Europe"
Mexico The Revolution and Beyond,Aperture,photography,1.0,A Window into Mexico's Past
Mexico The Revolution and Beyond,Aperture,photography,1.0,Wonderful photos
Mexico The Revolution and Beyond,Aperture,photography,1.0,Mexico : The Revolution and Beyond
Mexico The Revolution and Beyond,Aperture,photography,1.0,An excellent way to understand contemporary Mexican history
Mexico The Revolution and Beyond,Aperture,photography,1.0,A visually soul-searching collection of immortal imagery
Mexico The Revolution and Beyond,Aperture,photography,1.0,Fabulous
Mexico The Revolution and Beyond,Aperture,photography,1.0,Very pleased with this book.
Mexico The Revolution and Beyond,Aperture,photography,1.0,Mexican Revolution Photos
Mexico The Revolution and Beyond,Aperture,photography,1.0,Wonderful show
Mexico The Revolution and Beyond,Aperture,photography,1.0,Cassasola's book
The PGA Tour : A Look Behind The Scenes,Andrews McMeel Publishing,photography,1.0,Durrance shines again!
Sonoma: The Ultimate Winery Guide,Chronicle Books,photography,1.0,SONOMA THE ULTIMATE WINERY GUIDE
Sonoma: The Ultimate Winery Guide,Chronicle Books,photography,1.0,SONOMA THE ULTIMATE WINERY GUIDE
Sonoma: The Ultimate Winery Guide,Chronicle Books,photography,1.0,Excellent Representation of Sonoma County
Sonoma: The Ultimate Winery Guide,Chronicle Books,photography,0.5,"ok, but not comprehensive"
Imagining Reality,Faber & Faber,photography,0.5,Imagining Reality
Imagining Reality,Faber & Faber,photography,1.0,Imagining Reality: The Faber Book of Documentary
"User's Guide to the View Camera, A (3rd Edition)",CRC Press,photography,0.75,"Very Good, but...."
"User's Guide to the View Camera, A (3rd Edition)",CRC Press,photography,0.0,Total waste of money
"User's Guide to the View Camera, A (3rd Edition)",CRC Press,photography,0.0,Massively overpriced!
"User's Guide to the View Camera, A (3rd Edition)",CRC Press,photography,0.5,The book
"User's Guide to the View Camera, A (3rd Edition)",CRC Press,photography,1.0,Covers the Subject Well
"User's Guide to the View Camera, A (3rd Edition)",CRC Press,photography,0.75,highly recomended
Visual Symphony: A Photographic Work in Four Movements,University of New Mexico Press,photography,1.0,"As good as Ansel Adams' book, ""Yosemite and the Range of Light."""
